invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Hour,Total,Day_of_Week,Month,Year,Week
7941,WALM038,Sugar Land,Home and lifestyle,63.0,1.0,2022-11-15,20:50:00,Credit card,6.0,0.48,20,63.0,Tuesday,11,2022,46
7942,WALM099,Weatherford,Fashion accessories,27.0,2.0,2020-02-12,17:30:00,Credit card,4.0,0.18,17,54.0,Wednesday,2,2020,7
7943,WALM056,Rowlett,Home and lifestyle,56.0,3.0,2022-02-11,15:01:00,Credit card,3.0,0.33,15,168.0,Friday,2,2022,6
7944,WALM032,Tyler,Fashion accessories,23.0,2.0,2021-07-11,20:21:00,Credit card,7.0,0.48,20,46.0,Sunday,7,2021,27
7945,WALM075,San Marcos,Home and lifestyle,16.0,1.0,2021-11-28,17:53:00,Credit card,6.0,0.33,17,16.0,Sunday,11,2021,47
7946,WALM065,Texas City,Fashion accessories,45.0,1.0,2022-11-26,20:49:00,Credit card,7.0,0.33,20,45.0,Saturday,11,2022,47
7947,WALM055,Waxahachie,Home and lifestyle,77.0,2.0,2021-07-11,16:25:00,Credit card,3.0,0.33,16,154.0,Sunday,7,2021,27
7948,WALM074,Weslaco,Fashion accessories,52.0,2.0,2022-12-17,20:51:00,Credit card,4.0,0.33,20,104.0,Saturday,12,2022,50
7949,WALM073,Seguin,Home and lifestyle,44.0,3.0,2023-11-11,17:16:00,Credit card,4.0,0.33,17,132.0,Saturday,11,2023,45
7950,WALM058,Port Arthur,Fashion accessories,44.0,2.0,2021-12-26,20:07:00,Credit card,5.0,0.33,20,88.0,Sunday,12,2021,51
7951,WALM032,Tyler,Home and lifestyle,57.0,3.0,2022-01-12,20:45:00,Credit card,6.0,0.48,20,171.0,Wednesday,1,2022,2
7952,WALM087,Waxahachie,Fashion accessories,80.0,1.0,2020-10-12,16:19:00,Credit card,6.0,0.33,16,80.0,Monday,10,2020,42
7953,WALM003,San Antonio,Home and lifestyle,29.0,3.0,2021-10-11,17:17:00,Credit card,7.0,0.48,17,87.0,Monday,10,2021,41
7954,WALM055,Waxahachie,Fashion accessories,54.0,3.0,2023-01-11,19:59:00,Credit card,5.0,0.33,19,162.0,Wednesday,1,2023,2
7955,WALM030,Richardson,Home and lifestyle,54.0,3.0,2022-05-11,16:49:00,Credit card,3.0,0.48,16,162.0,Wednesday,5,2022,19
7956,WALM073,Seguin,Fashion accessories,50.0,3.0,2022-11-21,18:48:00,Credit card,4.0,0.33,18,150.0,Monday,11,2022,47
7957,WALM046,Temple,Home and lifestyle,56.0,3.0,2022-11-14,19:08:00,Credit card,5.0,0.48,19,168.0,Monday,11,2022,46
7958,WALM009,Plano,Fashion accessories,43.0,3.0,2023-01-12,20:14:00,Credit card,7.0,0.48,20,129.0,Thursday,1,2023,2
7959,WALM009,Plano,Home and lifestyle,48.0,1.0,2023-11-21,18:07:00,Credit card,4.0,0.48,18,48.0,Tuesday,11,2023,47
7960,WALM089,Southlake,Fashion accessories,83.0,2.0,2023-04-12,20:23:00,Credit card,4.0,0.33,20,166.0,Wednesday,4,2023,15
7961,WALM035,San Angelo,Home and lifestyle,15.0,2.0,2020-11-13,18:38:00,Credit card,4.0,0.48,18,30.0,Friday,11,2020,46
7962,WALM087,Waxahachie,Fashion accessories,40.0,1.0,2022-11-29,20:46:00,Credit card,3.0,0.33,20,40.0,Tuesday,11,2022,48
7963,WALM087,Waxahachie,Home and lifestyle,71.0,3.0,2020-11-16,19:42:00,Credit card,5.0,0.33,19,213.0,Monday,11,2020,47
7964,WALM087,Waxahachie,Fashion accessories,44.0,2.0,2021-04-12,15:09:00,Credit card,5.0,0.33,15,88.0,Monday,4,2021,15
7965,WALM069,Rockwall,Home and lifestyle,24.0,2.0,2021-11-21,16:52:00,Credit card,4.0,0.33,16,48.0,Sunday,11,2021,46
7966,WALM087,Waxahachie,Fashion accessories,41.0,3.0,2022-07-11,15:21:00,Credit card,6.0,0.33,15,123.0,Monday,7,2022,28
7967,WALM046,Temple,Home and lifestyle,25.0,3.0,2020-11-25,17:10:00,Credit card,3.0,0.48,17,75.0,Wednesday,11,2020,48
7968,WALM029,Round Rock,Fashion accessories,27.0,2.0,2023-04-11,16:35:00,Credit card,5.0,0.48,16,54.0,Tuesday,4,2023,15
7969,WALM089,Southlake,Home and lifestyle,16.0,3.0,2020-03-11,15:36:00,Credit card,5.0,0.33,15,48.0,Wednesday,3,2020,11
7970,WALM025,Waco,Fashion accessories,34.0,1.0,2022-06-11,15:50:00,Credit card,7.0,0.48,15,34.0,Saturday,6,2022,23
7971,WALM056,Rowlett,Home and lifestyle,65.0,3.0,2021-02-11,18:56:00,Credit card,5.0,0.33,18,195.0,Thursday,2,2021,6
7972,WALM058,Port Arthur,Fashion accessories,34.0,1.0,2023-11-19,18:32:00,Credit card,3.0,0.33,18,34.0,Sunday,11,2023,46
7973,WALM038,Sugar Land,Home and lifestyle,56.0,1.0,2022-08-11,18:23:00,Credit card,6.0,0.48,18,56.0,Thursday,8,2022,32
7974,WALM058,Port Arthur,Fashion accessories,23.0,3.0,2023-12-24,16:28:00,Credit card,5.0,0.33,16,69.0,Sunday,12,2023,51
7975,WALM069,Rockwall,Home and lifestyle,34.0,2.0,2023-12-17,16:54:00,Credit card,5.0,0.33,16,68.0,Sunday,12,2023,50
7976,WALM099,Weatherford,Fashion accessories,65.0,1.0,2021-03-12,16:48:00,Credit card,4.0,0.18,16,65.0,Friday,3,2021,10
7977,WALM054,Sherman,Home and lifestyle,20.0,2.0,2020-12-31,16:05:00,Credit card,7.0,0.21,16,40.0,Thursday,12,2020,53
7978,WALM003,San Antonio,Fashion accessories,29.0,2.0,2020-09-12,17:01:00,Credit card,4.0,0.48,17,58.0,Saturday,9,2020,37
7979,WALM055,Waxahachie,Home and lifestyle,70.0,1.0,2023-12-21,18:11:00,Credit card,6.0,0.33,18,70.0,Thursday,12,2023,51
7980,WALM075,San Marcos,Fashion accessories,43.0,2.0,2021-11-25,15:14:00,Credit card,3.0,0.33,15,86.0,Thursday,11,2021,47
7981,WALM029,Round Rock,Home and lifestyle,23.0,3.0,2022-03-11,20:27:00,Credit card,4.0,0.48,20,69.0,Friday,3,2022,10
7982,WALM029,Round Rock,Fashion accessories,68.0,2.0,2021-12-26,15:51:00,Credit card,5.0,0.48,15,136.0,Sunday,12,2021,51
7983,WALM084,Schertz,Home and lifestyle,56.0,2.0,2023-12-27,15:33:00,Credit card,7.0,0.33,15,112.0,Wednesday,12,2023,52
7984,WALM087,Waxahachie,Fashion accessories,36.0,2.0,2021-03-12,16:34:00,Credit card,7.0,0.33,16,72.0,Friday,3,2021,10
7985,WALM050,Victoria,Home and lifestyle,75.0,1.0,2020-12-13,16:50:00,Ewallet,3.0,0.48,16,75.0,Sunday,12,2020,50
7986,WALM003,San Antonio,Fashion accessories,23.0,2.0,2021-02-12,18:18:00,Credit card,3.0,0.48,18,46.0,Friday,2,2021,6
7987,WALM009,Plano,Home and lifestyle,24.0,2.0,2023-12-26,19:18:00,Credit card,7.0,0.48,19,48.0,Tuesday,12,2023,52
7988,WALM056,Rowlett,Fashion accessories,25.0,3.0,2020-12-24,20:39:00,Credit card,7.0,0.33,20,75.0,Thursday,12,2020,52
7989,WALM069,Rockwall,Home and lifestyle,15.0,2.0,2020-11-29,17:45:00,Credit card,7.0,0.33,17,30.0,Sunday,11,2020,48
7990,WALM065,Texas City,Fashion accessories,81.0,2.0,2020-12-21,17:32:00,Credit card,5.0,0.33,17,162.0,Monday,12,2020,52
7991,WALM084,Schertz,Home and lifestyle,45.0,1.0,2023-11-21,17:26:00,Credit card,4.0,0.33,17,45.0,Tuesday,11,2023,47
7992,WALM082,Weslaco,Fashion accessories,53.0,1.0,2020-11-12,16:54:00,Credit card,3.0,0.33,16,53.0,Thursday,11,2020,46
7993,WALM089,Southlake,Home and lifestyle,79.0,2.0,2021-11-28,15:04:00,Credit card,7.0,0.33,15,158.0,Sunday,11,2021,47
7994,WALM084,Schertz,Fashion accessories,44.0,1.0,2023-08-12,20:07:00,Credit card,7.0,0.33,20,44.0,Saturday,8,2023,32
7995,WALM032,Tyler,Home and lifestyle,63.0,2.0,2022-11-16,18:48:00,Credit card,6.0,0.48,18,126.0,Wednesday,11,2022,46
7996,WALM058,Port Arthur,Fashion accessories,59.0,3.0,2023-11-19,19:45:00,Credit card,6.0,0.33,19,177.0,Sunday,11,2023,46
7997,WALM046,Temple,Home and lifestyle,41.0,1.0,2020-11-24,15:48:00,Credit card,5.0,0.48,15,41.0,Tuesday,11,2020,48
7998,WALM074,Weslaco,Fashion accessories,54.0,3.0,2021-09-11,20:10:00,Credit card,4.0,0.33,20,162.0,Saturday,9,2021,36
7999,WALM073,Seguin,Home and lifestyle,31.0,3.0,2022-11-14,20:15:00,Credit card,3.0,0.33,20,93.0,Monday,11,2022,46
8000,WALM050,Victoria,Fashion accessories,65.0,2.0,2023-01-12,15:47:00,Ewallet,5.0,0.48,15,130.0,Thursday,1,2023,2
8001,WALM035,San Angelo,Home and lifestyle,66.0,1.0,2022-11-27,20:55:00,Credit card,4.0,0.48,20,66.0,Sunday,11,2022,47
8002,WALM025,Waco,Fashion accessories,67.0,2.0,2020-12-22,18:27:00,Credit card,3.0,0.48,18,134.0,Tuesday,12,2020,52
8003,WALM075,San Marcos,Home and lifestyle,47.0,1.0,2020-11-23,20:19:00,Credit card,6.0,0.33,20,47.0,Monday,11,2020,48
8004,WALM056,Rowlett,Fashion accessories,51.0,1.0,2020-08-11,18:30:00,Credit card,4.0,0.33,18,51.0,Tuesday,8,2020,33
8005,WALM056,Rowlett,Home and lifestyle,60.0,2.0,2021-11-14,17:50:00,Credit card,6.0,0.33,17,120.0,Sunday,11,2021,45
8006,WALM074,Weslaco,Fashion accessories,51.0,3.0,2023-12-27,19:53:00,Credit card,4.0,0.33,19,153.0,Wednesday,12,2023,52
8007,WALM050,Victoria,Home and lifestyle,50.0,3.0,2023-10-11,17:07:00,Ewallet,6.0,0.48,17,150.0,Wednesday,10,2023,41
8008,WALM029,Round Rock,Fashion accessories,27.0,1.0,2022-11-29,16:25:00,Credit card,7.0,0.48,16,27.0,Tuesday,11,2022,48
8009,WALM003,San Antonio,Home and lifestyle,38.0,2.0,2021-12-30,17:56:00,Credit card,3.0,0.48,17,76.0,Thursday,12,2021,52
8010,WALM029,Round Rock,Fashion accessories,80.0,1.0,2020-11-19,16:59:00,Credit card,3.0,0.48,16,80.0,Thursday,11,2020,47
8011,WALM069,Rockwall,Home and lifestyle,58.0,1.0,2023-11-17,16:40:00,Credit card,3.0,0.33,16,58.0,Friday,11,2023,46
8012,WALM003,San Antonio,Fashion accessories,23.0,1.0,2020-08-11,15:19:00,Credit card,7.0,0.48,15,23.0,Tuesday,8,2020,33
8013,WALM084,Schertz,Home and lifestyle,45.0,3.0,2022-12-14,20:24:00,Credit card,4.0,0.33,20,135.0,Wednesday,12,2022,50
8014,WALM030,Richardson,Fashion accessories,74.0,1.0,2022-11-26,15:04:00,Credit card,3.0,0.48,15,74.0,Saturday,11,2022,47
8015,WALM035,San Angelo,Home and lifestyle,29.0,1.0,2023-12-24,15:37:00,Credit card,7.0,0.48,15,29.0,Sunday,12,2023,51
8016,WALM069,Rockwall,Fashion accessories,37.0,3.0,2021-01-12,17:54:00,Credit card,6.0,0.33,17,111.0,Tuesday,1,2021,2
8017,WALM009,Plano,Home and lifestyle,32.0,2.0,2021-03-11,17:46:00,Credit card,7.0,0.48,17,64.0,Thursday,3,2021,10
8018,WALM032,Tyler,Fashion accessories,51.0,1.0,2020-12-25,17:02:00,Credit card,6.0,0.48,17,51.0,Friday,12,2020,52
8019,WALM056,Rowlett,Home and lifestyle,20.0,3.0,2021-11-21,17:29:00,Credit card,3.0,0.33,17,60.0,Sunday,11,2021,46
8020,WALM084,Schertz,Fashion accessories,69.0,1.0,2022-05-12,16:03:00,Credit card,7.0,0.33,16,69.0,Thursday,5,2022,19
8021,WALM003,San Antonio,Home and lifestyle,64.0,1.0,2022-11-27,20:33:00,Credit card,7.0,0.48,20,64.0,Sunday,11,2022,47
8022,WALM038,Sugar Land,Fashion accessories,24.0,3.0,2022-11-30,16:34:00,Credit card,6.0,0.48,16,72.0,Wednesday,11,2022,48
8023,WALM099,Weatherford,Home and lifestyle,15.0,2.0,2020-11-20,15:58:00,Credit card,7.0,0.18,15,30.0,Friday,11,2020,47
8024,WALM054,Sherman,Fashion accessories,55.0,1.0,2023-05-11,16:42:00,Credit card,6.0,0.21,16,55.0,Thursday,5,2023,19
8025,WALM003,San Antonio,Home and lifestyle,65.0,2.0,2023-12-25,20:29:00,Credit card,7.0,0.48,20,130.0,Monday,12,2023,52
8026,WALM046,Temple,Fashion accessories,17.0,1.0,2020-12-20,15:47:00,Credit card,4.0,0.48,15,17.0,Sunday,12,2020,51
8027,WALM055,Waxahachie,Home and lifestyle,56.0,1.0,2023-11-27,18:25:00,Credit card,7.0,0.33,18,56.0,Monday,11,2023,48
8028,WALM050,Victoria,Fashion accessories,64.0,2.0,2023-11-26,17:31:00,Ewallet,5.0,0.48,17,128.0,Sunday,11,2023,47
8029,WALM099,Weatherford,Home and lifestyle,16.0,1.0,2023-09-12,15:54:00,Credit card,3.0,0.18,15,16.0,Tuesday,9,2023,37
8030,WALM075,San Marcos,Fashion accessories,32.0,2.0,2023-11-22,16:08:00,Credit card,4.0,0.33,16,64.0,Wednesday,11,2023,47
8031,WALM056,Rowlett,Home and lifestyle,82.0,2.0,2022-11-28,19:03:00,Credit card,4.0,0.33,19,164.0,Monday,11,2022,48
8032,WALM030,Richardson,Fashion accessories,26.0,2.0,2021-11-18,15:06:00,Credit card,7.0,0.48,15,52.0,Thursday,11,2021,46
8033,WALM032,Tyler,Home and lifestyle,83.0,3.0,2021-06-12,15:31:00,Credit card,4.0,0.48,15,249.0,Saturday,6,2021,23
8034,WALM025,Waco,Fashion accessories,59.0,2.0,2023-10-11,16:59:00,Credit card,7.0,0.48,16,118.0,Wednesday,10,2023,41
8035,WALM084,Schertz,Home and lifestyle,73.0,3.0,2021-08-11,17:06:00,Credit card,4.0,0.33,17,219.0,Wednesday,8,2021,32
8036,WALM075,San Marcos,Fashion accessories,39.0,1.0,2021-11-20,18:25:00,Credit card,4.0,0.33,18,39.0,Saturday,11,2021,46
8037,WALM058,Port Arthur,Home and lifestyle,53.0,1.0,2022-12-30,16:41:00,Credit card,4.0,0.33,16,53.0,Friday,12,2022,52
8038,WALM035,San Angelo,Fashion accessories,65.0,1.0,2022-12-31,17:19:00,Credit card,3.0,0.48,17,65.0,Saturday,12,2022,52
8039,WALM054,Sherman,Home and lifestyle,37.0,1.0,2021-10-11,16:44:00,Credit card,3.0,0.21,16,37.0,Monday,10,2021,41
8040,WALM003,San Antonio,Fashion accessories,15.0,3.0,2022-04-12,20:46:00,Credit card,5.0,0.48,20,45.0,Tuesday,4,2022,15
8041,WALM009,Plano,Home and lifestyle,52.0,1.0,2022-03-12,19:30:00,Credit card,7.0,0.48,19,52.0,Saturday,3,2022,10
8042,WALM054,Sherman,Fashion accessories,62.0,2.0,2023-11-21,15:33:00,Credit card,7.0,0.21,15,124.0,Tuesday,11,2023,47
8043,WALM038,Sugar Land,Home and lifestyle,45.0,1.0,2021-12-16,15:55:00,Credit card,4.0,0.48,15,45.0,Thursday,12,2021,50
8044,WALM046,Temple,Fashion accessories,32.0,1.0,2022-02-12,15:17:00,Credit card,6.0,0.48,15,32.0,Saturday,2,2022,6
8045,WALM035,San Angelo,Home and lifestyle,64.0,3.0,2023-12-16,19:41:00,Credit card,7.0,0.48,19,192.0,Saturday,12,2023,50
8046,WALM046,Temple,Fashion accessories,64.0,3.0,2023-12-12,15:01:00,Credit card,3.0,0.48,15,192.0,Tuesday,12,2023,50
8047,WALM009,Plano,Home and lifestyle,16.0,3.0,2020-11-30,18:18:00,Credit card,3.0,0.48,18,48.0,Monday,11,2020,49
8048,WALM084,Schertz,Fashion accessories,24.0,3.0,2022-11-24,20:19:00,Credit card,7.0,0.33,20,72.0,Thursday,11,2022,47
8049,WALM056,Rowlett,Home and lifestyle,38.0,1.0,2023-08-11,20:31:00,Credit card,3.0,0.33,20,38.0,Friday,8,2023,32
8050,WALM074,Weslaco,Fashion accessories,65.0,3.0,2022-01-12,20:37:00,Credit card,7.0,0.33,20,195.0,Wednesday,1,2022,2
8051,WALM082,Weslaco,Home and lifestyle,34.0,1.0,2021-10-12,16:59:00,Credit card,4.0,0.33,16,34.0,Tuesday,10,2021,41
8052,WALM073,Seguin,Fashion accessories,70.0,3.0,2021-11-29,17:48:00,Credit card,4.0,0.33,17,210.0,Monday,11,2021,48
8053,WALM084,Schertz,Home and lifestyle,48.0,1.0,2022-12-20,15:31:00,Credit card,5.0,0.33,15,48.0,Tuesday,12,2022,51
8054,WALM075,San Marcos,Fashion accessories,54.0,3.0,2023-12-29,16:14:00,Credit card,5.0,0.33,16,162.0,Friday,12,2023,52
8055,WALM058,Port Arthur,Home and lifestyle,62.0,2.0,2021-11-13,18:06:00,Credit card,3.0,0.33,18,124.0,Saturday,11,2021,45
8056,WALM003,San Antonio,Fashion accessories,21.0,2.0,2021-12-22,18:44:00,Credit card,4.0,0.48,18,42.0,Wednesday,12,2021,51
8057,WALM082,Weslaco,Home and lifestyle,42.0,1.0,2023-12-27,20:30:00,Credit card,5.0,0.33,20,42.0,Wednesday,12,2023,52
8058,WALM050,Victoria,Fashion accessories,35.0,1.0,2020-11-30,19:16:00,Ewallet,4.0,0.48,19,35.0,Monday,11,2020,49
8059,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,2023-12-17,20:31:00,Credit card,5.0,0.48,20,53.0,Sunday,12,2023,50
8060,WALM086,Rosenberg,Fashion accessories,19.0,2.0,2021-11-29,20:57:00,Credit card,6.0,0.33,20,38.0,Monday,11,2021,48
8061,WALM073,Seguin,Home and lifestyle,44.0,1.0,2022-09-12,15:40:00,Credit card,3.0,0.33,15,44.0,Monday,9,2022,37
8062,WALM032,Tyler,Fashion accessories,53.0,1.0,2021-12-26,21:00:00,Credit card,4.0,0.48,21,53.0,Sunday,12,2021,51
8063,WALM087,Waxahachie,Home and lifestyle,56.0,3.0,2023-11-26,20:32:00,Credit card,6.0,0.33,20,168.0,Sunday,11,2023,47
8064,WALM032,Tyler,Fashion accessories,20.0,2.0,2020-11-26,20:12:00,Credit card,6.0,0.48,20,40.0,Thursday,11,2020,48
8065,WALM086,Rosenberg,Home and lifestyle,50.0,2.0,2020-12-15,19:59:00,Credit card,4.0,0.33,19,100.0,Tuesday,12,2020,51
8066,WALM082,Weslaco,Fashion accessories,57.0,2.0,2020-11-12,18:24:00,Credit card,3.0,0.33,18,114.0,Thursday,11,2020,46
8067,WALM089,Southlake,Home and lifestyle,80.0,2.0,2023-11-18,19:53:00,Credit card,3.0,0.33,19,160.0,Saturday,11,2023,46
8068,WALM035,San Angelo,Fashion accessories,85.0,2.0,2020-12-15,20:24:00,Credit card,7.0,0.48,20,170.0,Tuesday,12,2020,51
8069,WALM086,Rosenberg,Home and lifestyle,77.0,1.0,2020-11-27,18:32:00,Credit card,6.0,0.33,18,77.0,Friday,11,2020,48
8070,WALM099,Weatherford,Fashion accessories,80.0,2.0,2023-12-19,17:26:00,Credit card,4.0,0.18,17,160.0,Tuesday,12,2023,51
8071,WALM089,Southlake,Home and lifestyle,80.0,1.0,2022-02-11,16:28:00,Credit card,4.0,0.33,16,80.0,Friday,2,2022,6
8072,WALM074,Weslaco,Fashion accessories,40.0,1.0,2021-11-19,16:04:00,Credit card,7.0,0.33,16,40.0,Friday,11,2021,46
8073,WALM069,Rockwall,Home and lifestyle,65.0,1.0,2021-03-11,17:46:00,Credit card,6.0,0.33,17,65.0,Thursday,3,2021,10
8074,WALM046,Temple,Fashion accessories,64.0,2.0,2022-11-13,20:34:00,Credit card,7.0,0.48,20,128.0,Sunday,11,2022,45
8075,WALM046,Temple,Home and lifestyle,42.0,2.0,2022-05-12,18:58:00,Credit card,7.0,0.48,18,84.0,Thursday,5,2022,19
8076,WALM082,Weslaco,Fashion accessories,20.0,1.0,2023-02-11,15:31:00,Credit card,3.0,0.33,15,20.0,Saturday,2,2023,6
8077,WALM030,Richardson,Home and lifestyle,23.0,1.0,2022-11-22,19:10:00,Credit card,6.0,0.48,19,23.0,Tuesday,11,2022,47
8078,WALM082,Weslaco,Fashion accessories,27.0,1.0,2020-12-29,15:16:00,Credit card,3.0,0.33,15,27.0,Tuesday,12,2020,53
8079,WALM099,Weatherford,Home and lifestyle,24.0,3.0,2021-11-12,15:40:00,Credit card,4.0,0.18,15,72.0,Friday,11,2021,45
8080,WALM086,Rosenberg,Fashion accessories,61.0,2.0,2022-11-28,18:49:00,Credit card,5.0,0.33,18,122.0,Monday,11,2022,48
8081,WALM038,Sugar Land,Home and lifestyle,46.0,2.0,2023-12-18,17:37:00,Credit card,6.0,0.48,17,92.0,Monday,12,2023,51
8082,WALM058,Port Arthur,Fashion accessories,70.0,2.0,2021-12-31,19:45:00,Credit card,5.0,0.33,19,140.0,Friday,12,2021,52
8083,WALM025,Waco,Home and lifestyle,72.0,2.0,2021-12-13,20:09:00,Credit card,6.0,0.48,20,144.0,Monday,12,2021,50
8084,WALM069,Rockwall,Fashion accessories,29.0,1.0,2021-12-29,15:15:00,Credit card,4.0,0.33,15,29.0,Wednesday,12,2021,52
8085,WALM073,Seguin,Home and lifestyle,29.0,2.0,2021-06-11,19:36:00,Credit card,5.0,0.33,19,58.0,Friday,6,2021,23
8086,WALM035,San Angelo,Fashion accessories,67.0,1.0,2023-11-26,19:26:00,Credit card,5.0,0.48,19,67.0,Sunday,11,2023,47
8087,WALM082,Weslaco,Home and lifestyle,31.0,2.0,2023-12-26,15:14:00,Credit card,7.0,0.33,15,62.0,Tuesday,12,2023,52
8088,WALM056,Rowlett,Fashion accessories,79.0,1.0,2022-12-26,17:39:00,Credit card,6.0,0.33,17,79.0,Monday,12,2022,52
8089,WALM029,Round Rock,Home and lifestyle,63.0,3.0,2021-12-21,19:34:00,Credit card,3.0,0.48,19,189.0,Tuesday,12,2021,51
8090,WALM025,Waco,Fashion accessories,23.0,3.0,2020-11-25,17:30:00,Credit card,6.0,0.48,17,69.0,Wednesday,11,2020,48
8091,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,2020-12-29,15:48:00,Credit card,7.0,0.48,15,53.0,Tuesday,12,2020,53
8092,WALM084,Schertz,Fashion accessories,38.0,3.0,2023-07-12,15:19:00,Credit card,7.0,0.33,15,114.0,Wednesday,7,2023,28
8093,WALM038,Sugar Land,Home and lifestyle,47.0,1.0,2022-11-21,20:26:00,Credit card,7.0,0.48,20,47.0,Monday,11,2022,47
8094,WALM099,Weatherford,Fashion accessories,51.0,3.0,2023-12-19,17:57:00,Credit card,3.0,0.18,17,153.0,Tuesday,12,2023,51
8095,WALM035,San Angelo,Home and lifestyle,38.0,2.0,2021-12-17,17:43:00,Credit card,3.0,0.48,17,76.0,Friday,12,2021,50
8096,WALM065,Texas City,Fashion accessories,22.0,1.0,2020-12-16,18:17:00,Credit card,3.0,0.33,18,22.0,Wednesday,12,2020,51
8097,WALM065,Texas City,Home and lifestyle,26.0,3.0,2022-01-12,20:34:00,Credit card,7.0,0.33,20,78.0,Wednesday,1,2022,2
8098,WALM089,Southlake,Fashion accessories,33.0,3.0,2022-03-11,17:52:00,Credit card,5.0,0.33,17,99.0,Friday,3,2022,10
8099,WALM082,Weslaco,Home and lifestyle,43.0,2.0,2023-02-12,20:10:00,Credit card,7.0,0.33,20,86.0,Sunday,2,2023,6
8100,WALM082,Weslaco,Fashion accessories,16.0,3.0,2023-12-25,19:10:00,Credit card,4.0,0.33,19,48.0,Monday,12,2023,52
8101,WALM058,Port Arthur,Home and lifestyle,50.0,3.0,2023-11-22,16:33:00,Credit card,5.0,0.33,16,150.0,Wednesday,11,2023,47
8102,WALM075,San Marcos,Fashion accessories,55.0,1.0,2023-12-22,10:39:00,Credit card,7.0,0.33,10,55.0,Friday,12,2023,51
8103,WALM029,Round Rock,Home and lifestyle,41.0,3.0,2021-11-26,16:23:00,Credit card,4.0,0.48,16,123.0,Friday,11,2021,47
8104,WALM082,Weslaco,Fashion accessories,60.0,2.0,2021-12-17,15:39:00,Credit card,4.0,0.33,15,120.0,Friday,12,2021,50
8105,WALM086,Rosenberg,Home and lifestyle,63.0,1.0,2021-05-11,14:45:00,Credit card,4.0,0.33,14,63.0,Tuesday,5,2021,19
8106,WALM074,Weslaco,Fashion accessories,64.0,2.0,2021-09-12,7:59:00,Credit card,4.0,0.33,7,128.0,Sunday,9,2021,36
8107,WALM073,Seguin,Home and lifestyle,31.0,2.0,2020-11-19,8:03:00,Credit card,7.0,0.33,8,62.0,Thursday,11,2020,47
8108,WALM055,Waxahachie,Fashion accessories,76.0,2.0,2020-12-17,11:12:00,Credit card,6.0,0.33,11,152.0,Thursday,12,2020,51
8109,WALM055,Waxahachie,Home and lifestyle,46.0,3.0,2021-12-26,11:12:00,Credit card,5.0,0.33,11,138.0,Sunday,12,2021,51
8110,WALM075,San Marcos,Fashion accessories,64.0,2.0,2023-10-12,16:20:00,Credit card,3.0,0.33,16,128.0,Thursday,10,2023,41
8111,WALM075,San Marcos,Home and lifestyle,61.0,2.0,2020-01-12,6:28:00,Credit card,6.0,0.33,6,122.0,Sunday,1,2020,2
8112,WALM029,Round Rock,Fashion accessories,67.0,3.0,2021-10-11,10:01:00,Credit card,5.0,0.48,10,201.0,Monday,10,2021,41
8113,WALM009,Plano,Home and lifestyle,37.0,1.0,2022-12-31,7:08:00,Credit card,3.0,0.48,7,37.0,Saturday,12,2022,52
8114,WALM032,Tyler,Fashion accessories,35.0,3.0,2020-06-11,7:48:00,Credit card,5.0,0.48,7,105.0,Thursday,6,2020,24
8115,WALM050,Victoria,Home and lifestyle,78.0,3.0,2022-12-20,15:05:00,Ewallet,6.0,0.48,15,234.0,Tuesday,12,2022,51
8116,WALM038,Sugar Land,Fashion accessories,74.0,2.0,2020-11-13,14:14:00,Credit card,3.0,0.48,14,148.0,Friday,11,2020,46
8117,WALM089,Southlake,Home and lifestyle,84.0,2.0,2020-11-16,6:28:00,Credit card,3.0,0.33,6,168.0,Monday,11,2020,47
8118,WALM009,Plano,Fashion accessories,54.0,3.0,2023-04-11,8:05:00,Credit card,3.0,0.48,8,162.0,Tuesday,4,2023,15
8119,WALM069,Rockwall,Home and lifestyle,80.0,3.0,2023-02-12,15:22:00,Credit card,4.0,0.33,15,240.0,Sunday,2,2023,6
8120,WALM089,Southlake,Fashion accessories,42.0,3.0,2023-11-18,14:27:00,Credit card,6.0,0.33,14,126.0,Saturday,11,2023,46
8121,WALM089,Southlake,Home and lifestyle,39.0,1.0,2022-11-20,8:56:00,Credit card,6.0,0.33,8,39.0,Sunday,11,2022,46
8122,WALM009,Plano,Fashion accessories,62.0,3.0,2021-11-13,8:47:00,Credit card,4.0,0.48,8,186.0,Saturday,11,2021,45
8123,WALM030,Richardson,Home and lifestyle,19.0,1.0,2021-12-22,10:18:00,Credit card,7.0,0.48,10,19.0,Wednesday,12,2021,51
8124,WALM055,Waxahachie,Fashion accessories,16.0,2.0,2020-12-14,8:40:00,Credit card,7.0,0.33,8,32.0,Monday,12,2020,51
8125,WALM084,Schertz,Home and lifestyle,59.0,3.0,2023-09-12,9:28:00,Credit card,6.0,0.33,9,177.0,Tuesday,9,2023,37
8126,WALM075,San Marcos,Fashion accessories,71.0,1.0,2022-04-11,15:20:00,Credit card,7.0,0.33,15,71.0,Monday,4,2022,15
8127,WALM065,Texas City,Home and lifestyle,45.0,2.0,2022-12-17,10:27:00,Credit card,6.0,0.33,10,90.0,Saturday,12,2022,50
